branch,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
1,-73.3559098,-68.27003816,-135.449418,-150.7612287,-8.233757558,-28.37214229,-37.77465616,-46.191254,4.232506393,15.24022524,13.37415085,29.23624176,-12.33590968,-6.533055318,-19.7193553,-27.08154856,4.372198773,-5.535053663,3.297670648,-1.55455584,0.621042794,6.015539028,2.698787853,5.908564178,5.984804303,10.98843708,19.56073273,7.092900065,4.360253454,-14.37557603,-8.16639518,-7.854230849,-1.61693389,5.198236052,-1.505006711,-2.118624475,8.868747176,-6.606884422,17.95324216,1.598060719,-13.56724709,-5.481632759,4.07749678,-0.336955162,2.71196876,1.24768944,-1.222248842,1.010995481,-6.924485587,-4.739694494,-9.306815315,-12.13035892,-2.074596367,0.657420768,8.913151744,0.793391151,-3.28633171,4.529361084,4.058708539,-3.43283638
1,-46.04248088,-84.90866673,-142.5632376,-143.7149237,-14.81998116,-19.3047396,-44.85228871,-44.66457267,-1.462771735,17.07348184,15.26721027,8.571468083,6.656586425,-7.484037963,-11.31627395,-22.3538461,8.594543695,2.939151025,-1.512435743,1.55337194,-4.467520012,-0.772153168,-2.888346545,-0.101725486,6.204621279,4.087197508,18.22464573,14.05905102,-8.938499523,-1.130437467,6.139469675,-8.951520203,-4.064496876,-10.03812519,-8.735293526,-6.66458806,3.472672813,14.92447225,11.74395307,10.14660011,-2.217287375,3.016656461,15.13951252,5.625976121,-4.078022838,0.956773941,8.377306636,-7.690066941,7.603759859,-2.218842175,2.066451448,4.108322825,7.833707573,2.426028538,-1.095726412,3.697632411,2.402175556,5.086468362,6.235722948,1.982324714
1,-56.41251692,-79.79890304,-124.884363,-153.5170312,-38.67581797,-26.45206909,-37.86128498,-44.07913244,-1.754453734,4.419195297,23.29045068,31.64308807,-1.624592059,-12.26299364,-11.3419266,-23.17656843,-4.503892259,4.814567147,9.314694031,2.811595725,4.23185119,2.139834503,-5.516647395,8.708598293,6.473267523,16.94979021,-3.370599889,1.412127331,-1.170338105,-1.408031541,-9.284491696,-6.953929793,0.093456843,-6.910279911,2.354645986,-4.571810904,0.147212505,6.632034205,19.91472034,9.585249828,1.315662879,1.06496053,-5.94023576,-0.065041112,9.391874111,5.354754984,-5.651223624,9.851891847,10.74048603,8.86127404,2.687626025,-7.38608549,-8.441246304,1.813233622,-6.955715473,8.671454844,-0.173536533,0.678846128,-6.980412234,-3.671649422
1,-61.82164409,-86.66744916,-134.9915309,-148.2496999,-26.05971455,-13.45309861,-48.09851773,-40.9423969,3.496501961,7.265802612,23.39650757,24.96473953,-18.0376124,1.314400997,-35.17864059,-22.61450477,-3.00177601,8.109759973,6.063175782,-7.55634108,4.471380592,4.494516338,14.10970827,3.499909285,2.371779569,6.551545112,18.74215606,6.213332958,-8.734368607,-6.859281532,-18.5675,-17.76242964,-4.416646709,-5.999408548,-23.22613873,-8.741588667,19.99085097,-2.894456025,6.569978562,3.563521915,-3.647239943,-8.577856886,3.224200179,6.662418736,1.34054377,-1.755026669,-0.375085429,-3.868221183,-14.73520211,-6.813293826,-2.496904148,0.869143121,3.049924746,-1.489872247,-7.044419665,-3.122305053,-4.141504533,0.35663401,-4.156453531,-4.649884745
1,-48.21688837,-75.43497391,-133.4988547,-152.0452463,-23.13401564,-27.12620745,-28.3840284,-46.82518029,8.029598294,2.64392805,15.48741943,12.62298774,-17.57444176,-18.64021564,-24.48061859,-25.88812254,8.633037106,-4.708015971,7.525257743,-1.610902723,8.768893998,6.522221953,0.309355442,2.113591379,15.01058304,5.970689202,8.020825714,10.91630331,-10.29293189,-2.8154827,-18.59464683,-7.226072353,-4.717714141,2.518547135,-11.40601796,-14.6826714,5.234082542,6.426877126,18.41480188,8.057238084,-8.303133894,-3.005892862,-11.95583667,-7.317834288,-1.621574412,-6.78546009,-7.473302556,16.01136707,5.453832266,-6.873447895,1.015089321,4.641364427,0.409124842,-0.653855404,2.990404941,-15.00957425,-5.142738032,-1.928671394,-1.87386249,0.841099712
1,-66.90254484,-85.19715085,-131.1518778,-137.7699555,-24.98705497,-13.55399064,-42.67893604,-48.7552503,6.400556308,11.77354932,24.00351686,32.67392157,-20.38043377,-9.636557937,-29.03448233,-30.85532515,5.354542157,-5.717449208,6.189982258,-6.192311656,2.478492883,-1.894134833,-6.583407092,-12.95641946,-2.88945362,3.710795566,11.40265249,8.612400445,2.871268188,10.75151769,-1.030524514,-7.094496646,-1.940272449,-12.56545512,-14.89696733,-7.366695078,8.092162163,-5.706405928,16.67526974,-3.973510059,1.81689971,4.618121567,-9.919092057,-3.243871813,0.879590542,-4.788648383,0.746888587,-5.545758813,-3.073046546,5.595671056,7.566676992,-8.281035489,-5.362821957,3.882147466,2.879937315,-3.294034417,-6.9190398,-10.36373584,-8.356407163,-5.433543228
1,-58.54393751,-77.97497559,-111.4874721,-149.9417397,-17.05674568,-12.25380086,-45.59727339,-43.36605845,22.53867883,8.790825439,23.47867077,26.94929548,-10.01297579,-13.6885262,-21.30941343,-16.68521941,3.107725437,1.96823768,14.57039538,0.748468242,1.331924995,-8.070644193,-0.015621974,-5.716381813,15.8616096,-3.423693727,2.909072011,9.334557566,1.935212695,-9.674758249,-6.933473276,-9.581291362,3.354046715,-19.50068866,-4.215556832,-0.742557629,4.881015964,-1.978045756,-1.304307693,10.20181239,4.230789765,-8.805680519,-5.062097473,-9.845322203,-12.12526007,17.09827642,-10.8763669,9.565661261,-10.40050807,4.725176754,-7.750691819,-6.667611145,-4.997521408,4.386511096,-2.280745687,-8.931144306,-11.85681698,5.364000621,11.90278667,8.463275068
1,-55.63044865,-79.64868942,-113.8711722,-143.5740527,-16.08488045,-31.94426984,-36.49061258,-47.99309633,7.389743431,6.521979992,7.387035152,27.166443,10.15732283,-9.269544663,-10.75787228,-18.45079062,5.884655421,-19.53993809,5.172505347,-7.50511433,3.413397779,2.417354551,-2.758660388,5.396242904,8.654356556,0.572774727,4.630687026,8.413536665,3.793663937,-2.283974527,-10.89816902,7.450269337,-18.67478304,-2.059614684,2.362903601,-14.41347578,5.351543841,3.854651174,10.48256987,27.27781713,-0.429376452,11.21848145,-1.644214518,2.245373744,-2.68011252,5.544881716,-6.293691499,-6.628841423,-3.540522686,-1.081585893,0.783875794,-0.446816024,-5.865492602,-4.049015829,-4.851040235,-1.172917067,6.173799564,4.057039861,-4.373346333,-7.72112076
1,-56.43131207,-79.2783109,-138.8457505,-148.3215261,-18.92786504,-9.80523904,-41.19243193,-51.22389429,1.754753837,21.2573331,25.48716404,22.89244629,-20.26120636,-6.572836075,-29.18409516,-23.34261611,6.587119378,0.353020083,2.729791676,-7.089061861,3.247809012,1.388694483,2.684084671,-16.85282945,-6.995089803,1.158000001,12.53026859,1.120530799,-13.08091974,13.86781488,-9.750803231,-15.6516033,-2.300854722,-9.212839292,-2.92784138,-5.041961098,1.360105195,13.17473613,11.28149006,9.937838199,-0.891776154,3.140393192,1.795340006,7.838664659,-5.981472099,-1.792991706,-0.068295391,12.33962093,4.839421904,11.95336351,1.958210654,-4.86104761,-0.524226778,0.953854006,1.063072007,-6.845828515,-5.692884352,-0.035333105,4.847604146,-2.459875146
1,-55.25390894,-86.29265437,-128.690932,-150.690884,-8.614646181,-17.66802137,-41.34264461,-38.01596868,12.73701137,8.934085167,27.31733989,21.70465415,-6.061526118,-3.499158032,-20.53031541,-14.42181473,3.368769374,-9.984311495,-2.926612822,-2.99905819,1.538152635,6.855870916,9.920639791,-6.986486404,3.999199051,6.773839913,6.626760393,-0.569673151,9.702203214,-11.70542088,-5.91411472,-11.44494631,-5.907874193,1.587097408,-11.3445524,0.816441909,7.058813263,0.395715086,16.28163858,9.384283656,2.421252661,-9.461261759,1.391126449,1.257265333,6.827234083,-14.52351224,-13.68559214,-11.92074421,-8.816513535,-1.517324091,0.892792959,6.377225029,-5.893274952,7.957106716,-0.307385235,-7.162503077,2.457289536,-4.877361602,-6.199526069,-3.149938685
1,-57.21958329,-68.15248249,-120.80619,-139.8783638,-20.7346107,-19.70699155,-41.58985451,-54.2541324,14.42861627,22.48209704,11.46779016,27.64437481,5.781314361,-14.01658268,-14.30945398,-2.953493429,8.645761084,-9.854542471,-9.459939593,0.105598301,3.147957771,4.76841309,-3.620306454,-1.377773867,7.682234661,-3.383650091,-2.258113659,12.06880102,0.220517092,-8.409642912,-12.65833708,-18.00849536,-3.557576331,4.048314824,-14.87800981,-10.83050544,4.400899541,8.533524408,9.340433903,12.40984243,2.689992536,5.666735017,8.736876093,8.637733507,7.987162072,0.456410193,-9.5712016,-3.532739272,7.009705211,-5.459345518,-1.339892317,1.280838828,-1.206038372,4.818641702,-1.186003871,-3.930772477,1.875818966,-4.393073743,0.978809591,4.830251582
1,-56.9276912,-57.310493,-137.2046904,-147.7433417,-18.77523859,-23.2568354,-33.04203168,-46.01589042,-0.001894413,5.805380855,14.03980491,13.79759426,-1.64025249,-9.554187379,-39.03212074,-21.89558556,-8.581572946,9.092838888,-5.253054889,-6.434651132,8.8694075,0.130674132,-14.51906791,-12.81785087,-0.383294065,5.186955105,8.445632699,22.61225221,2.058232918,-0.130973966,-13.61641068,-2.400298669,9.474043886,-13.19581309,-21.48951578,-28.06317123,3.378884863,-2.34702015,13.62498494,20.26002823,-0.521739353,7.905566511,-9.066679821,-5.63655325,-7.709188986,-6.192925422,0.18384935,4.208858361,-1.624943295,-1.626184914,-2.278710602,7.83935389,-6.52548731,0.47659343,14.18279589,8.640715645,-4.341927507,2.646922805,3.87065734,8.2591669
1,-54.05849652,-51.90230052,-113.6510482,-151.4118116,-25.02485345,-23.82951603,-38.15871174,-53.61356477,3.502371283,4.004277617,24.19355739,11.28111562,4.81114548,-21.2033974,-8.772144813,-29.59155071,-13.03394062,4.604623788,1.996122239,0.017512421,-5.279242535,2.993359423,-4.983423996,7.315721088,-2.485829024,14.94820769,8.153705497,6.716302614,0.316342504,4.199525952,-8.042769175,-0.22172101,-5.979455008,-7.547214345,3.895171818,-8.424470099,-10.56074214,-1.735241753,4.851021549,5.938087082,-8.2354914,-6.589087638,-8.365564908,-2.666220613,-6.631059412,-1.686364755,7.292224358,3.545922705,3.150204819,-9.589698568,3.947949616,-0.563523027,-8.417801231,1.786853882,1.731868664,0.681690758,4.035020531,1.121336989,14.87267235,2.578155869
1,-47.11682902,-75.93825265,-124.9378478,-138.2635991,-20.26117444,-14.24763796,-40.10536569,-40.44290568,0.674683303,9.628792272,31.50119417,17.84741551,-20.87198259,-17.75965349,-33.77497474,-20.09690241,4.853049394,-2.231545262,3.695768186,-3.553822415,-1.318410756,-3.094675195,2.030940223,-6.475034717,9.792649105,-0.061300718,18.05323047,11.61862906,-1.960735569,11.44584767,-15.02343718,-20.68111252,-5.532163686,2.308844267,3.589676375,-7.706014396,-2.373011427,6.408122211,17.7439052,17.80558088,5.372592295,-1.061603165,-1.447666435,4.28532268,0.840655688,-3.106764825,-0.110446106,6.910565986,6.378090102,2.254110622,-7.624793941,-0.967026017,-2.354101625,-4.138391256,3.168596716,9.97734788,2.024191421,2.051329064,7.311042681,-0.817171403
1,-43.39086191,-71.01335259,-109.9983496,-125.3121452,-14.93252689,-26.27368331,-43.14922185,-51.54468338,6.984848189,16.01355726,15.18230782,19.78232914,-7.896594613,-9.779083739,-18.84881314,-10.80507361,0.885585989,-8.327250979,-5.649299936,4.767905459,-1.027543728,-1.405564937,-5.423280991,-6.975648311,-8.564420941,1.502329803,28.13847772,4.761969908,-9.883679818,-7.172688747,-1.90083909,-10.27726519,1.068858575,-11.97615393,-9.898079451,-2.159565121,4.116558172,-2.714651218,17.17900499,9.95374456,-0.21964941,-2.088276818,1.611914822,-12.12978708,9.663338343,0.502812429,0.258118565,4.967990575,-7.302231188,5.937260259,-6.253684836,2.165304633,-12.33796873,-11.55428819,-6.023362096,3.790937759,0.744247045,8.995537218,-2.708953233,9.788504771
1,-42.76561604,-71.81818484,-124.1791197,-138.669193,-25.31525355,-26.75921139,-41.35159455,-54.25346965,7.734953003,12.4064966,16.59037652,13.38238384,-11.66819042,-13.97412418,-19.40662715,-9.040052795,-2.605603428,-12.02506605,-12.25269718,4.200637084,12.018785,1.926171649,-8.864521355,-4.069134539,-2.726196035,5.260717012,11.46802287,2.952777817,2.138175428,-6.37104132,-3.697523751,4.635223642,-14.17873187,-11.52873397,-8.163896035,-17.66805795,-2.631547921,6.482140449,23.53202149,3.556140123,4.135370222,1.124224805,1.492523882,3.417365018,-8.355641131,5.298034013,-0.280635231,12.95964325,-4.088594286,11.09472698,-1.774201888,-3.340888005,0.822470225,-4.996322546,-2.395272499,-9.380282574,-0.293289851,-5.153809355,-7.521748841,-1.714899203
1,-55.31754944,-67.88584748,-122.0321316,-133.3376471,-20.45572458,-3.021450546,-44.39096391,-50.4292131,22.15244204,8.115753523,19.53462308,23.20122832,-12.81789758,-14.50424669,-17.16856058,-18.43239245,0.949218062,3.376969842,4.581078318,8.506460012,-7.086415273,3.199326167,-2.057290458,-10.3053947,20.26292862,17.36187198,11.95444769,5.354924718,0.839816777,-3.30586642,-0.745495224,-9.778920306,-0.499621774,1.453239096,-15.53315564,-19.06675286,6.22510627,15.14530949,10.53918583,13.80526249,-4.355509676,9.04511973,3.518749823,-9.710996612,12.90182175,-1.601909246,5.420629576,4.615675389,-1.643352618,4.965506007,-0.191389533,3.839775729,8.192346297,0.773851484,7.515114894,-1.419895483,-5.672453225,1.063240073,1.618857821,-1.768923271
1,-52.66074171,-73.94747604,-98.61124415,-135.2041301,-10.62024181,-9.469950755,-33.73492936,-41.6910675,10.04588175,0.863663311,14.37774159,26.65197439,-0.546546697,-16.96174767,-13.8543153,-23.67807333,-7.500104677,-8.626451474,1.799208895,-10.77741851,-3.072768835,0.383839149,-3.103147071,-7.239128373,4.599750601,12.95297283,10.07878881,5.526092771,-1.200471388,-6.192369163,-12.27025212,-11.32929688,4.791781672,3.495959987,-10.21010317,-20.13031673,5.576066648,9.884257088,-5.599780848,16.92783928,3.38251111,9.656224503,-4.333070204,2.052321633,-7.926821398,8.712898403,0.980449719,2.130329912,4.231928981,-12.43126972,13.12210753,18.30840502,-1.437696682,7.058077957,-7.91443537,-5.737621027,1.522389837,3.161103893,-3.629727385,0.373750079
1,-56.63833226,-78.28866036,-109.3340672,-146.5367878,-12.37096323,-14.79701747,-34.25834502,-30.0137683,0.547894517,-2.117985122,12.98676986,28.37842212,-11.23490901,-15.22508489,-28.5974051,-35.06470524,3.451894814,-10.17346855,-2.888867377,-9.938138756,-13.19741765,9.415536562,7.295580115,8.714309075,2.714902407,1.719050244,15.05506456,0.661099431,-4.584554945,1.110845799,-10.9577045,-5.161875785,-9.418271775,-0.583243804,-9.206826386,-12.76459403,7.886466021,2.438508385,18.25128928,10.70000189,-3.319519645,1.770803442,3.075747671,1.303620917,-3.91290069,-9.778402692,-1.280759095,-4.329502838,5.711694959,-1.317250284,-2.466364881,7.353705067,-12.55986778,-1.887882088,-3.101166734,-3.160477843,-3.134011736,1.544033126,-5.487884465,6.953554831
1,-53.65388551,-69.17472054,-115.7054241,-127.2695632,-26.97786979,-16.49450591,-37.26636591,-44.37130076,1.175883327,17.12005921,7.214883494,27.56928389,-5.836942312,-2.940215455,-9.824753901,-6.795393996,-4.567550161,4.276439821,7.599363875,12.61957553,-14.68452145,-11.73003418,-1.155364414,4.048671814,11.5193069,-1.727214023,4.987093471,3.47203495,-13.38002165,-7.067676282,-7.301495388,-4.219682697,-6.443918574,1.537581623,2.528814366,-15.08997759,12.64604953,8.78685196,5.53876669,2.402930283,-1.534357599,-11.03909067,-9.874859274,0.617969597,6.885492336,17.114337,-4.971050545,-8.298300832,-6.581672227,5.963261144,-8.541980814,-2.755440216,0.683667063,-6.365991624,2.665976588,4.718954985,9.189288539,-0.167688501,-2.720168246,1.067781455
1,-46.08677279,-70.64293552,-119.8666054,-116.0845988,-14.4700113,-21.408017,-34.59556934,-39.94590883,3.369775209,13.90916928,7.440746943,19.8488661,0.216903455,-7.536543647,-19.15054542,-19.77937492,8.199241758,-1.984345858,-0.999947986,-3.92829327,14.92555025,-4.709910818,5.873100956,7.223315986,2.435179724,8.487597469,11.81626602,11.24741424,-7.165660693,-7.618668344,-15.31779097,-17.14983419,-11.48873345,-3.202731893,-8.662582615,-17.13337383,11.06535839,10.16951628,4.976920782,14.06998725,-9.038446802,3.163717421,-4.280348297,-4.172096775,-10.36493905,-5.293253039,3.267132179,-0.346654667,4.502070537,-4.037820549,7.661484181,11.02538062,2.170342145,3.470619854,11.31381292,-3.978145091,-1.626726751,15.35504224,12.47272597,6.482254967
1,-39.36371976,-73.03993818,-103.6999131,-127.4340826,-20.34346221,-30.30174064,-32.01956779,-37.87388858,7.207407441,20.88452477,32.38847887,18.91544603,-5.904778513,-11.67491896,-18.36131457,-24.39473843,7.706733078,5.892457206,-0.549969988,2.194559545,0.853907292,3.719988058,2.707419329,-2.167889027,5.94753797,10.49658588,-7.172987812,4.120095547,-4.489152897,-4.954835068,-1.191591907,-9.06386195,-3.916411894,-4.345256002,4.283340647,-16.53007629,4.66487789,11.02117809,21.10073373,4.598689097,8.010577509,16.21368168,4.603454387,-5.678093953,-13.63004623,-1.755507895,8.692507767,6.935455425,-7.774752576,-7.379665146,0.392899779,-5.156324993,2.034188187,4.653719676,4.777381142,-1.343939024,2.869029594,3.118490803,-13.86083735,-2.752184354
1,-50.63997455,-46.19380401,-105.3556754,-133.3783643,-14.06504659,-24.40527775,-36.57720622,-34.87724638,22.70830775,13.94619757,21.26541411,20.00407172,2.847874901,-13.28542562,-25.97071606,-19.42029357,0.877036363,-5.575929531,3.231529999,4.050852829,9.275951285,5.489762677,-10.81934391,9.1576415,5.847137771,-3.506670643,11.05123956,7.203215378,-8.776206437,-10.11109893,-4.594225129,-13.08257463,6.351537159,-1.289994751,-7.500713385,1.738189796,8.564904215,16.83146575,21.37736682,19.84983597,-5.589589895,-6.523714024,-0.345315038,5.34948658,7.033443124,3.871451343,9.865093041,-3.608353109,-0.519734299,-3.418399017,18.29517211,-4.537028023,-0.662141324,-0.662952602,-7.019301392,-4.803445867,-3.960316107,1.522538858,-4.651657877,5.792072023
1,-40.94299985,-64.78746518,-123.3732093,-129.2107781,-15.19924188,-17.93232388,-28.58378058,-31.13391217,4.731390161,19.93456389,18.50902683,17.25521123,-13.0432188,-1.725364897,-19.00879582,-12.42742994,-7.943903198,1.448231724,-2.44551596,-0.901030797,-5.409440367,5.878111066,-3.289714019,2.2588769,0.789509459,-2.269224029,6.84541131,11.96744832,1.001968514,1.773606024,-11.69142557,-20.3141229,-2.471355975,-20.2898581,-14.87879028,-15.94301145,4.178832451,0.399285818,21.86589915,11.04420603,-1.983355087,4.64592472,1.071777991,18.15598286,8.783359009,-3.370233363,1.404498503,-9.330534874,-3.796201037,5.803002421,0.366030095,1.074152191,-5.118295539,-1.064730969,-4.555696489,-8.604045434,17.26658455,23.93450592,4.102294609,1.600731758
1,-46.281683,-58.08612715,-112.2738694,-118.308273,-19.71259155,-17.13134887,-37.42936039,-49.43414883,6.024129202,11.67614888,19.24862596,20.66339374,-2.570614281,-2.840489477,-16.36237261,-22.1590697,-3.285343051,0.998130622,-7.509928943,-10.10259743,-0.584614674,-2.770586002,-5.133923947,9.708431244,0.813485921,4.236764547,2.212431796,6.485139411,-6.246100927,-0.350840983,-13.96470974,-18.76245949,-7.068302986,1.950435267,-14.93566318,4.61142008,0.41830095,-0.19128006,4.244607531,3.042948234,-4.908334326,5.799233852,-0.836056255,-12.4157344,8.102515188,-17.04431988,0.910343492,-8.431098839,5.796444994,0.784245473,-2.73334457,1.839513807,-2.766284897,5.244047848,6.62761156,0.104662061,1.351919127,-12.62148465,8.627646731,-2.687018577
1,-37.1779584,-50.68942567,-84.16711402,-122.0331606,-16.70488402,-10.21091742,-40.76347648,-36.9581373,-3.991955424,6.640145578,12.19590101,28.23982389,-19.77187285,-24.7313188,-18.26837069,-18.28615062,-10.2893884,11.64798788,-5.163860936,-0.017642361,-8.610933125,5.565487337,6.870479725,-5.029311271,4.166616634,6.163627276,4.73339702,8.406645718,1.934489953,-10.25822798,-21.23101794,-10.19928224,-9.978971386,-0.536909481,-4.110777956,-12.97469612,7.847766386,19.73289832,11.22090118,-0.425034538,-3.836969785,7.913499579,-9.060338087,2.468619626,-18.27631145,-3.120935328,-11.64436789,3.204435648,-7.106636863,-5.223402808,-0.528550281,-1.050336523,4.842156909,6.449715321,0.373232917,-0.065991057,-3.810199726,-7.140514462,-0.251292518,-4.935202576
